node1,node2
2828000,3905599
2828000,3481055
2828000,3649542
2828000,2351418
2828000,4218679
2828000,4005643
2828000,1920782
2828000,498078
2828000,1487948
2828000,2298404
2828000,3609850
2828000,2161681
2828000,2932657
2828000,772083
2828000,2574794
2828000,1993208
2828000,3377736
2828000,1756030
2828000,3833566
2828000,3798811
2828000,2599891
2828000,2308498
2828000,2916560
2828000,1445581
2828000,703049
2828000,2646380
2828000,3450897
2828000,3107911
404040,2681286
404040,3131114
404040,460767
404040,2853657
404040,3294178
404040,760485
404040,2202692
404040,555394
404040,562715
404040,416378
404040,2354775
404040,2637324
404040,1044894
404040,2410089
404040,3383486
404040,3930533
404040,3684303
404040,1286975
404040,2134915
404040,968604
404040,2318666
404040,146207
404040,3397609
404040,529896
404040,565884
404040,4099624
404040,465839
404040,1033512
404040,797553
404040,1816897
404040,2197902
404040,807014
404040,3850607
404040,486579
404040,414992
404040,1000551
404040,3184737
404040,1029019
404040,1418199
404040,1003621
404040,1561419
404040,3914050
404040,667473
404040,992140
404040,1977514
404040,3253061
404040,2189280
404040,983170
404040,481555
404040,1711324
404040,3644607
404040,2275138
404040,3956127
404040,3202064
404040,3140722
404040,1443970
404040,1641213
404040,2538744
404040,1014673
404040,3111551
2197902,3131114
2197902,2853657
2197902,3294178
2197902,2202692
2197902,416378
2197902,2637324
2197902,1044894
2197902,2410089
2197902,3930533
2197902,1286975
2197902,2134915
2197902,968604
2197902,529896
2197902,465839
2197902,797553
2197902,404040
2197902,807014
2197902,486579
2197902,1000551
2197902,3184737
2197902,1418199
2197902,1003621
2197902,992140
2197902,1977514
2197902,2189280
2197902,818307
2197902,983170
2197902,2563111
2197902,3644607
2197902,3956127
2197902,3202064
2197902,3140722
2197902,1443970
2197902,411345
2197902,1641213
2197902,2538744
2197902,1014673
2197902,3111551
807014,2681286
807014,3131114
807014,460767
807014,2853657
807014,3294178
807014,760485
807014,2202692
807014,609083
807014,562715
807014,416378
807014,2354775
807014,2637324
807014,4202283
807014,1044894
807014,2410089
807014,3383486
807014,3930533
807014,3684303
807014,1286975
807014,2134915
807014,968604
807014,2318666
807014,3397609
807014,529896
807014,465839
807014,797553
807014,404040
807014,1816897
807014,2197902
807014,3850607
807014,486579
807014,414992
807014,445210
807014,3184737
807014,1029019
807014,1418199
807014,1003621
807014,1561419
807014,667473
807014,992140
807014,1977514
807014,1017237
807014,2189280
807014,818307
807014,983170
807014,3204752
807014,481555
807014,2563111
807014,3644607
807014,3956127
807014,3202064
807014,3140722
807014,1443970
807014,328869
807014,411345
807014,2538744
807014,1014673
807014,397248
807014,3111551
486579,2681286
486579,3131114
486579,2853657
486579,3294178
486579,760485
486579,2202692
486579,834598
486579,416378
486579,2354775
486579,2637324
486579,1044894
486579,1100867
486579,2410089
486579,3930533
486579,3684303
486579,1286975
486579,2134915
486579,968604
486579,2318666
486579,3397609
486579,529896
486579,465839
486579,797553
486579,404040
486579,2197902
486579,807014
486579,3850607
486579,414992
486579,445210
486579,1000551
486579,3184737
486579,1418199
486579,1003621
486579,1561419
486579,3914050
486579,667473
486579,992140
486579,1977514
486579,2189280
486579,818307
486579,983170
486579,481555
486579,1711324
486579,3644607
486579,3956127
486579,3202064
486579,3089178
486579,3140722
486579,1443970
486579,411345
486579,1641213
486579,2538744
486579,1014673
486579,1016
486579,397248
486579,3111551
486579,1413220
3294178,2681286
3294178,3131114
3294178,2853657
3294178,760485
3294178,2202692
3294178,834598
3294178,555394
3294178,609083
3294178,416378
3294178,2354775
3294178,2637324
3294178,1044894
3294178,1100867
3294178,2410089
3294178,3383486
3294178,3930533
3294178,3684303
3294178,1286975
3294178,2134915
3294178,968604
3294178,2318666
3294178,146207
3294178,3397609
3294178,529896
3294178,565884
3294178,4099624
3294178,465839
3294178,1033512
3294178,797553
3294178,404040
3294178,1816897
3294178,2197902
3294178,807014
3294178,3850607
3294178,486579
3294178,414992
3294178,445210
3294178,1000551
3294178,3184737
3294178,1418199
3294178,1003621
3294178,1561419
3294178,667473
3294178,992140
3294178,1977514
3294178,3253061
3294178,2189280
3294178,818307
3294178,983170
3294178,481555
3294178,2563111
3294178,1711324
3294178,3644607
3294178,2275138
3294178,3956127
3294178,3202064
3294178,3089178
3294178,3140722
3294178,1443970
3294178,411345
3294178,1641213
3294178,2538744
3294178,1014673
3294178,1016
3294178,397248
3294178,3111551
3294178,1413220
2332397,859441
2332397,1651333
2332397,2829430
2332397,2455582
2332397,1791688
2332397,1629087
2332397,3296786
2332397,3164615
2332397,2206677
2332397,667577
2332397,819160
2332397,2900949
2332397,1248453
2332397,1476083
2332397,3572421
2332397,3570271
2332397,431849
2332397,4132916
2332397,2828000
2332397,3039518
2332397,1181187
2332397,1304454
2332397,1372527
2332397,4033752
2332397,3460119
2332397,2768974
2332397,2377661
2332397,3062929
2332397,3056130
2332397,3213246
2332397,3852958
2332397,3154316
2332397,2169669
2332397,4039701
2332397,2107492
2332397,3756727
2332397,3905599
2332397,3481055
2332397,3649542
2332397,2351418
2332397,4218679
2332397,4005643
2332397,1920782
2332397,498078
2332397,1487948
2332397,2298404
2332397,3609850
2332397,2161681
2332397,2932657
2332397,772083
2332397,2574794
2332397,1993208
2332397,3377736
2332397,1756030
2332397,3833566
2332397,3798811
2332397,2599891
2332397,2308498
2332397,2916560
2332397,1445581
2332397,703049
2332397,2646380
2332397,3450897
2332397,3107911
3535218,3710919
3535218,2901813
3535218,2926739
3535218,1533572
3535218,1011917
3535218,3380947
3535218,3380125
3535218,2983812
3535218,1446857
3535218,1904884
3535218,281167
3535218,2936094
3535218,2353578
3535218,3573311
3535218,1150279
3535218,3157321
3535218,4005108
3535218,3833526
3535218,1607549
3535218,1639169
3535218,1691886
3535218,600166
3535218,803165
3535218,1988074
3535218,1176393
3535218,2239404
3535218,1677446
3535218,764319
3535218,3080830
3535218,3472723
3535218,2256190
3535218,2168448
3535218,548668
3535218,1424687
3535218,498492
3535218,252402
3535218,1416847
3535218,1546600
3535218,811735
3535218,2426047
3535218,1551379
3535218,2416521
3535218,1716887
3535218,1641499
3535218,1278658
3535218,2337170
3535218,1694381
3535218,3412127
3535218,3491643
3535218,1352471
3535218,3212758
3535218,3307154
3535218,3474059
3535218,1535387
3535218,2164779
3535218,515777
3535218,2341291
3535218,2301288
3535218,1670875
3535218,1873619
3535218,1677652
3535218,3594614
3535218,2568069
3535218,2605481
3535218,750695
3535218,963042
3535218,3781289
3535218,2459110
3535218,2527876
3535218,2345747
3535218,1893602
3535218,530784
3535218,3655512
3535218,1334557
3535218,1612547
3535218,4082249
3535218,2634975
3535218,2741664
3535218,1782354
3535218,147933
3535218,1143543
3535218,1675614
3535218,2528148
3535218,2839981
3535218,813656
1677446,3710919
1677446,2901813
1677446,2926739
1677446,1533572
1677446,1011917
1677446,3380947
1677446,3380125
1677446,2983812
1677446,1446857
1677446,1904884
1677446,281167
1677446,2936094
1677446,2353578
1677446,3573311
1677446,1150279
1677446,3157321
1677446,4005108
1677446,3833526
1677446,1607549
1677446,1639169
1677446,1691886
1677446,600166
1677446,803165
1677446,1988074
1677446,1176393
1677446,3535218
1677446,2239404
1677446,764319
1677446,3080830
1677446,3472723
1677446,2256190
1677446,2168448
1677446,548668
1677446,1424687
1677446,498492
1677446,252402
1677446,1416847
1677446,1546600
1677446,811735
1677446,2426047
1677446,1551379
1677446,2416521
1677446,1716887
1677446,1641499
1677446,1278658
1677446,2337170
1677446,1694381
1677446,3412127
1677446,3491643
1677446,1352471
1677446,3212758
1677446,3307154
1677446,3474059
1677446,1535387
1677446,2164779
1677446,515777
1677446,2341291
1677446,2301288
1677446,1670875
1677446,1873619
1677446,1677652
1677446,3594614
1677446,2568069
1677446,2605481
1677446,750695
1677446,963042
1677446,3781289
1677446,2459110
1677446,2527876
1677446,2345747
1677446,1893602
1677446,530784
1677446,3655512
1677446,1974646
1677446,1334557
1677446,1612547
1677446,4082249
1677446,2634975
1677446,2741664
